candidate_name,decision,append_to_taxonomy,existing_canonical_class,images,instances,eligible_images,eligible_instances,source_count,eligible_source_count,sources,eligible_sources,raw_labels,dominant_candidate_origin,hold_reasons,targeted_collection_lanes,decision_reason
dough_puff_pastry_shortcrust_bread_pizza_dough,reject,False,,74,78,37,39,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,dough-puff-pastry-shortcrust-bread-pizza-dough,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
hamburger_bun,reject,False,,74,74,37,37,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,hamburger-bun,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
lemon_cake,reject,False,,74,86,37,43,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,lemon-cake,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
meat,reject,False,,74,74,37,37,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,meat,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
pearl_onions,reject,False,,74,100,37,50,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,pearl-onions,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
sorbet,reject,False,,74,76,37,38,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,sorbet,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
bean_sprouts,reject,False,,37,37,37,37,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,bean sprouts,segmentation_or_mask,,,too_few_eligible_images
cheddar,reject,False,,72,72,36,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,cheddar,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
grapefruit_pomelo,reject,False,,72,72,36,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,grapefruit-pomelo,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
high_protein_pasta_made_of_lentils_peas,reject,False,,72,72,36,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,high-protein-pasta-made-of-lentils-peas,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
potato_salad_with_mayonnaise_yogurt_dressing,reject,False,,72,72,36,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,potato-salad-with-mayonnaise-yogurt-dressing,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
tuna_in_oil_drained,reject,False,,72,72,36,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,tuna-in-oil-drained,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
beans_white,reject,False,,70,70,35,35,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,beans-white,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
cantonese_fried_rice,reject,False,,70,70,35,35,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,cantonese-fried-rice,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
croissant_wholegrain,reject,False,,70,70,35,35,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,croissant-wholegrain,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
juice_multifruit,reject,False,,70,72,35,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,juice-multifruit,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
kaki,reject,False,,70,70,35,35,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,kaki,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
processed_cheese,reject,False,,568,632,34,34,3,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022|youssefahmed003/junk-food-object-detection-dataset-yolo-format,awsaf49/food-recognition-2022-dataset,Processed_Cheese|processed-cheese,yolo_detection,source_decision:HOLD_LICENSE_OR_DUPLICATE|source_decision:HOLD_OVERLAP_ONLY,,too_few_eligible_images
bread_olive,reject,False,,68,68,34,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,bread-olive,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
dips,reject,False,,68,68,34,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,dips,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
ebly,reject,False,,68,72,34,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,ebly,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
goat_average_raw,reject,False,,68,72,34,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,goat-average-raw,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
risotto_with_mushrooms_cooked,reject,False,,68,68,34,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,risotto-with-mushrooms-cooked,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
red_beans,reject,False,,34,34,34,34,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,red beans,segmentation_or_mask,,,too_few_eligible_images
panna_cotta,reject,False,,2066,2068,33,34,4,1,awsaf49/food-recognition-2022-dataset|kmader/food41|sainikhileshreddy/food-recognition-2022|shanemarvinmay/food-image-dataset,awsaf49/food-recognition-2022-dataset,panna-cotta|panna_cotta,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
anchovies,reject,False,,66,72,33,36,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,anchovies,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
apple_crumble,reject,False,,66,66,33,33,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,apple-crumble,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
bouquet_garni,reject,False,,66,68,33,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,bouquet-garni,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
brie,reject,False,,66,68,33,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,brie,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
buckwheat_grain_peeled,reject,False,,66,66,33,33,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,buckwheat-grain-peeled,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
butter_herb,reject,False,,66,68,33,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,butter-herb,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
chicken_wing,reject,False,,66,68,33,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,chicken-wing,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
chives,reject,False,,66,66,33,33,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,chives,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
coca_cola,reject,False,,66,68,33,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,coca-cola,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
coca_cola_zero,reject,False,,66,70,33,35,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,coca-cola-zero,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
cocktail,reject,False,,66,66,33,33,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,cocktail,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
coconut_milk,reject,False,,66,70,33,35,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,coconut-milk,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
pasta_tortelloni_stuffing,reject,False,,66,66,33,33,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,pasta-tortelloni-stuffing,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
rice_waffels,reject,False,,66,68,33,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,rice-waffels,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
tete_de_moine,reject,False,,66,66,33,33,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,tete-de-moine,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
cheesecake,reject,False,,2645,2648,32,33,5,1,awsaf49/food-recognition-2022-dataset|kmader/food41|sainikhileshreddy/food-recognition-2022|shanemarvinmay/food-image-dataset|youssefahmed003/junk-food-object-detection-dataset-yolo-format,awsaf49/food-recognition-2022-dataset,cheesecake,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_OR_DUPLICATE|source_decision:HOLD_OVERLAP_ONLY,,too_few_eligible_images
pork_chop,reject,False,,2064,2064,32,32,4,1,awsaf49/food-recognition-2022-dataset|kmader/food41|sainikhileshreddy/food-recognition-2022|shanemarvinmay/food-image-dataset,awsaf49/food-recognition-2022-dataset,pork-chop|pork_chop,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
lamb_chop,reject,False,,64,64,32,32,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,lamb-chop,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
latte_macchiato_with_caffeine,reject,False,,64,70,32,35,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,latte-macchiato-with-caffeine,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
mungbean_sprouts,reject,False,,64,64,32,32,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,mungbean-sprouts,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
savoy_cabbage_steamed_without_addition_of_salt,reject,False,,64,66,32,33,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,savoy-cabbage-steamed-without-addition-of-salt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
vanille_cream_cooked_custard_creme_dessert,reject,False,,64,64,32,32,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,vanille-cream-cooked-custard-creme-dessert,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
candy,reject,False,,32,32,32,32,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,candy,segmentation_or_mask,,,too_few_eligible_images
cenovis_yeast_spread,reject,False,,62,70,31,35,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,cenovis-yeast-spread,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
cod,reject,False,,62,62,31,31,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,cod,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
mousse,reject,False,,62,68,31,34,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,mousse,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
pie_apricot_baked_with_cake_dough,reject,False,,62,62,31,31,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,pie-apricot-baked-with-cake-dough,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
sandwich_ham_cheese_and_butter,reject,False,,62,64,31,32,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,sandwich-ham-cheese-and-butter,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
tartar_meat,reject,False,,62,64,31,32,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,tartar-meat,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
meringue,reject,False,,60,60,30,30,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,meringue,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
nuts,reject,False,,60,60,30,30,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,nuts,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
pork_roast,reject,False,,60,64,30,32,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,pork-roast,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
dried_cranberries,reject,False,,30,30,30,30,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,dried cranberries,segmentation_or_mask,,,too_few_eligible_images
mandarin_orange,reject,False,,30,408,30,408,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,mandarin orange,yolo_detection,,,too_few_eligible_images
carrot_cake,reject,False,,2058,2058,29,29,4,1,awsaf49/food-recognition-2022-dataset|kmader/food41|sainikhileshreddy/food-recognition-2022|shanemarvinmay/food-image-dataset,awsaf49/food-recognition-2022-dataset,carrot-cake|carrot_cake,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
bouillon_vegetable,reject,False,,58,60,29,30,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,bouillon-vegetable,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
fig_dried,reject,False,,58,62,29,31,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,fig-dried,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
lemon_pie,reject,False,,58,60,29,30,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,lemon-pie,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
meat_balls,reject,False,,58,58,29,29,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,meat-balls,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
paprika_chips,reject,False,,58,60,29,30,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,paprika-chips,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
