candidate_name,decision,append_to_taxonomy,existing_canonical_class,images,instances,eligible_images,eligible_instances,source_count,eligible_source_count,sources,eligible_sources,raw_labels,dominant_candidate_origin,hold_reasons,decision_reason
peanut_butter,reject,False,,220,224,110,112,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,peanut-butter,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
bread_wholemeal_toast,reject,False,,216,218,108,109,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,bread-wholemeal-toast,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
roll_of_half_white_or_white_flour_with_large_void,reject,False,,216,220,108,110,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,roll-of-half-white-or-white-flour-with-large-void,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
spaetzle,reject,False,,214,218,107,109,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,spaetzle,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
sushi,reject,False,,1208,1232,104,116,3,1,food41|food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,sushi,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
pasta_noodles,reject,False,,208,210,104,105,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,pasta-noodles,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
peanut,reject,False,,199,213,104,111,3,2,food_recognition_2022|food_recognition_2022_dataset|foodseg103,food_recognition_2022_dataset|foodseg103,peanut,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
pancakes,reject,False,,1204,1210,102,105,3,1,food41|food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,pancakes,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
cream,reject,False,,204,212,102,106,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,cream,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
watermelon_fresh,reject,False,,204,204,102,102,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,watermelon-fresh,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
berries,reject,False,,196,198,98,99,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,berries,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
sour_cream,reject,False,,196,200,98,100,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,sour-cream,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
cookies,reject,False,,694,1251,97,98,3,1,food_recognition_2022|food_recognition_2022_dataset|junk_food_object_detection_dataset_yolo_format,food_recognition_2022_dataset,Cookies|cookies,yolo_detection,source_decision:HOLD_LICENSE_OR_DUPLICATE|source_decision:HOLD_OVERLAP_ONLY,too_few_eligible_images
goat_cheese_soft,reject,False,,192,196,96,98,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,goat-cheese-soft,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
bread_half_white,reject,False,,190,192,95,96,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,bread-half-white,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
grits_polenta_maize_flour,reject,False,,190,198,95,99,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,grits-polenta-maize-flour,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
mustard,reject,False,,190,190,95,95,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,mustard,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
fajita_bread_only,reject,False,,188,202,94,101,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,fajita-bread-only,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
plums,reject,False,,188,190,94,95,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,plums,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
almond,reject,False,,94,94,94,94,1,1,foodseg103,foodseg103,almond,segmentation_or_mask,,too_few_eligible_images
croissant_with_chocolate_filling,reject,False,,186,198,93,99,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,croissant-with-chocolate-filling,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
omelette_plain,reject,False,,186,190,93,95,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,omelette-plain,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
pasta_hornli,reject,False,,180,184,90,92,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,pasta-hornli,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
syrup_diluted_ready_to_drink,reject,False,,180,198,90,99,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,syrup-diluted-ready-to-drink,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
beans_kidney,reject,False,,178,188,89,94,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,beans-kidney,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
pistachio,reject,False,,178,180,89,90,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,pistachio,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
ham,reject,False,,176,178,88,89,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,ham,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
bread_black,reject,False,,172,178,86,89,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,bread-black,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
chicken_leg,reject,False,,172,174,86,87,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,chicken-leg,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
gluten_free_bread,reject,False,,172,186,86,93,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,gluten-free-bread,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
greek_yaourt_yahourt_yogourt_ou_yoghourt,reject,False,,172,172,86,86,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,greek-yaourt-yahourt-yogourt-ou-yoghourt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
thickened_cream_35,reject,False,,172,174,86,87,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,thickened-cream-35,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
vegetables,reject,False,,172,174,86,87,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,vegetables,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,base_reject_alias
beef_minced_only_meat,reject,False,,170,178,85,89,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,beef-minced-only-meat,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
blue_mould_cheese,reject,False,,170,172,85,86,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,blue-mould-cheese,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
carrot_steamed_without_addition_of_salt,reject,False,,170,170,85,85,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,carrot-steamed-without-addition-of-salt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
cream_cheese,reject,False,,170,178,85,89,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,cream-cheese,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
sesame_seeds,reject,False,,170,170,85,85,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,sesame-seeds,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
rosti,reject,False,,168,168,84,84,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,rosti,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
salt_cake_vegetables_filled,reject,False,,168,190,84,95,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,salt-cake-vegetables-filled,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
brownie,reject,False,,166,178,83,89,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,brownie,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
lasagne_meat_prepared,reject,False,,166,170,83,85,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,lasagne-meat-prepared,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
potato_gnocchi,reject,False,,166,168,83,84,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,potato-gnocchi,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
rice_whole_grain,reject,False,,166,168,83,84,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,rice-whole-grain,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
soup_of_lentils_dahl_dhal,reject,False,,166,170,83,85,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,soup-of-lentils-dahl-dhal,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
taboule_prepared_with_couscous,reject,False,,166,170,83,85,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,taboule-prepared-with-couscous,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
celeriac,reject,False,,164,166,82,83,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,celeriac,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
corn_crisps,reject,False,,160,168,80,84,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,corn-crisps,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
dates,reject,False,,160,172,80,86,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,dates,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
green_bean_steamed_without_addition_of_salt,reject,False,,160,164,80,82,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,green-bean-steamed-without-addition-of-salt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
vegetable_mix_peas_and_carrots,reject,False,,160,160,80,80,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,vegetable-mix-peas-and-carrots,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
country_fries,reject,False,,158,160,79,80,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,country-fries,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
rice_noodles_vermicelli,reject,False,,158,158,79,79,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,rice-noodles-vermicelli,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
tomme,reject,False,,154,158,77,79,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,tomme,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
beef_filet,reject,False,,152,154,76,77,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,beef-filet,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
bread_fruit,reject,False,,152,160,76,80,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,bread-fruit,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
bread_pita,reject,False,,152,162,76,81,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,bread-pita,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
falafel_balls,reject,False,,152,156,76,78,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,falafel-balls,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
potatoes_au_gratin_dauphinois_prepared,reject,False,,152,156,76,78,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,potatoes-au-gratin-dauphinois-prepared,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
shrimp_prawn_large,reject,False,,152,152,76,76,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,shrimp-prawn-large,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
dried_raisins,reject,False,,150,160,75,80,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,dried-raisins,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
white_asparagus,reject,False,,150,154,75,77,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,white-asparagus,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
white_radish,reject,False,,98,100,75,76,3,2,food_recognition_2022|food_recognition_2022_dataset|foodseg103,food_recognition_2022_dataset|foodseg103,white radish|white-radish,segmentation_or_mask,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
rape,reject,False,,75,75,75,75,1,1,foodseg103,foodseg103,rape,segmentation_or_mask,,too_few_eligible_images
tiramisu,reject,False,,1148,1150,74,75,3,1,food41|food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,tiramisu,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
roll_with_pieces_of_chocolate,reject,False,,146,150,73,75,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,roll-with-pieces-of-chocolate,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
white_cabbage,reject,False,,146,150,73,75,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,white-cabbage,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
snow_peas,reject,False,,72,72,72,72,1,1,foodseg103,foodseg103,snow peas,segmentation_or_mask,,too_few_eligible_images
greek_salad,reject,False,,1142,1144,71,72,3,1,food41|food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,greek-salad|greek_salad,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
bacon_cooking,reject,False,,142,146,71,73,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,bacon-cooking,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
chinese_cabbage,reject,False,,142,142,71,71,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,chinese-cabbage,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
bread_rye,reject,False,,140,148,70,74,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,bread-rye,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
breadcrumbs_unspiced,reject,False,,140,140,70,70,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,breadcrumbs-unspiced,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
sun_dried_tomatoe,reject,False,,140,144,70,72,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,sun-dried-tomatoe,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
veal_sausage,reject,False,,140,140,70,70,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,veal-sausage,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
